alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
------,--------,---------,---------,--------,--------,--------
-4.750,-0.6196,0.05460,0.04697,-0.0073,1.0000,0.1409
-4.500,-0.6153,0.05005,0.04229,-0.0095,1.0000,0.1412
-4.000,-0.5598,0.02982,0.02188,-0.0150,1.0000,0.1458
-3.750,-0.5794,0.03736,0.02874,-0.0127,1.0000,0.1528
-3.500,-0.5575,0.03363,0.02459,-0.0124,1.0000,0.1631
-3.250,-0.5290,0.03005,0.02052,-0.0119,1.0000,0.1728
