alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
------,--------,---------,---------,--------,--------,--------
-5.000,-0.6039,0.02578,0.01534,-0.0033,1.0000,0.2820
-4.750,-0.5832,0.02425,0.01408,-0.0012,1.0000,0.3327
-4.500,-0.5645,0.02295,0.01314,0.0016,1.0000,0.3988
-4.250,-0.5468,0.02196,0.01261,0.0050,1.0000,0.4735
-4.000,-0.5295,0.02128,0.01228,0.0089,1.0000,0.5499
-3.750,-0.5110,0.02092,0.01220,0.0133,1.0000,0.6199
-3.500,-0.4911,0.02083,0.01227,0.0179,1.0000,0.6835
-3.250,-0.4698,0.02089,0.01240,0.0224,1.0000,0.7424
-3.000,-0.4402,0.02125,0.01272,0.0260,1.0000,0.7968
-2.750,-0.3888,0.02190,0.01315,0.0258,1.0000,0.8497
-2.500,-0.2998,0.02253,0.01334,0.0177,1.0000,0.9006
-2.250,-0.1948,0.02235,0.01271,0.0041,1.0000,0.9465
-2.000,-0.0963,0.02140,0.01144,-0.0102,1.0000,0.9859
-1.750,-0.0468,0.02037,0.01028,-0.0165,1.0000,1.0000
-1.500,-0.0355,0.01971,0.00961,-0.0156,1.0000,1.0000
-1.250,-0.0252,0.01918,0.00907,-0.0143,1.0000,1.0000
-1.000,-0.0165,0.01875,0.00864,-0.0124,1.0000,1.0000
-0.750,-0.0099,0.01842,0.00833,-0.0099,1.0000,1.0000
-0.500,-0.0054,0.01819,0.00812,-0.0069,1.0000,1.0000
-0.250,-0.0022,0.01805,0.00800,-0.0036,1.0000,1.0000
0.000,0.0000,0.01801,0.00796,-0.0000,1.0000,1.0000
0.250,0.0022,0.01805,0.00800,0.0036,1.0000,1.0000
0.500,0.0054,0.01819,0.00812,0.0069,1.0000,1.0000
0.750,0.0099,0.01842,0.00833,0.0099,1.0000,1.0000
1.000,0.0165,0.01875,0.00864,0.0124,1.0000,1.0000
1.250,0.0253,0.01917,0.00906,0.0143,1.0000,1.0000
1.500,0.0356,0.01971,0.00961,0.0156,1.0000,1.0000
1.750,0.0469,0.02036,0.01028,0.0165,1.0000,1.0000
2.000,0.0964,0.02139,0.01144,0.0102,0.9859,1.0000
2.250,0.1949,0.02234,0.01271,-0.0041,0.9466,1.0000
2.500,0.2998,0.02252,0.01333,-0.0177,0.9006,1.0000
2.750,0.3888,0.02190,0.01315,-0.0258,0.8497,1.0000
3.000,0.4402,0.02125,0.01272,-0.0260,0.7969,1.0000
3.250,0.4698,0.02089,0.01239,-0.0224,0.7424,1.0000
3.500,0.4911,0.02083,0.01227,-0.0179,0.6835,1.0000
3.750,0.5110,0.02092,0.01220,-0.0133,0.6199,1.0000
4.000,0.5294,0.02128,0.01228,-0.0089,0.5500,1.0000
4.250,0.5468,0.02196,0.01261,-0.0050,0.4736,1.0000
4.500,0.5645,0.02295,0.01314,-0.0016,0.3988,1.0000
4.750,0.5832,0.02425,0.01407,0.0012,0.3327,1.0000
5.000,0.6038,0.02578,0.01534,0.0033,0.2820,1.0000
5.250,0.6261,0.02745,0.01684,0.0051,0.2452,1.0000
5.500,0.6490,0.02931,0.01869,0.0066,0.2181,1.0000
5.750,0.6720,0.03126,0.02065,0.0081,0.1973,1.0000
6.000,0.6946,0.03351,0.02297,0.0094,0.1818,1.0000
6.250,0.7157,0.03598,0.02569,0.0108,0.1700,1.0000
6.500,0.7317,0.03893,0.02919,0.0124,0.1611,1.0000
6.750,0.7490,0.04198,0.03245,0.0138,0.1543,1.0000
7.000,0.7576,0.04576,0.03682,0.0153,0.1503,1.0000
7.250,0.7711,0.04896,0.04019,0.0166,0.1448,1.0000
7.500,0.7773,0.05311,0.04465,0.0177,0.1426,1.0000
7.750,0.7764,0.05784,0.04975,0.0184,0.1426,1.0000
8.000,0.7724,0.06274,0.05493,0.0187,0.1428,1.0000
8.250,0.7314,0.07048,0.06310,0.0157,0.1498,1.0000
8.500,0.7145,0.07647,0.06915,0.0135,0.1531,1.0000
8.750,0.6961,0.08322,0.07590,0.0096,0.1582,1.0000
9.250,0.6717,0.09966,0.09225,-0.0018,0.1822,1.0000
9.500,0.6130,0.11822,0.11066,-0.0257,0.3294,1.0000
9.750,0.4859,0.11479,0.10754,-0.0133,0.3310,1.0000
10.000,0.6074,0.12495,0.11732,-0.0272,0.3138,1.0000
10.250,0.6187,0.12918,0.12157,-0.0273,0.3039,1.0000
10.500,0.6107,0.13192,0.12425,-0.0284,0.2953,1.0000
10.750,0.4798,0.12790,0.12060,-0.0138,0.2966,1.0000
11.000,0.6431,0.14196,0.13432,-0.0280,0.2757,1.0000
11.250,0.4830,0.13430,0.12700,-0.0140,0.2809,1.0000
11.500,0.6426,0.14851,0.14084,-0.0301,0.2615,1.0000
11.750,0.6374,0.15062,0.14291,-0.0314,0.2524,1.0000
12.250,0.6673,0.16096,0.15327,-0.0316,0.2353,1.0000
12.500,0.4904,0.14853,0.14123,-0.0153,0.2431,1.0000
12.750,0.6790,0.16872,0.16101,-0.0335,0.2220,1.0000
13.000,0.6630,0.16858,0.16079,-0.0364,0.2168,1.0000
13.500,0.6763,0.17585,0.16805,-0.0387,0.2043,1.0000
14.000,0.5017,0.16296,0.15571,-0.0177,0.2054,1.0000
14.250,0.5061,0.16545,0.15823,-0.0181,0.1984,1.0000
14.500,0.7121,0.19204,0.18422,-0.0431,0.1814,1.0000
15.000,0.7325,0.20048,0.19269,-0.0453,0.1697,1.0000
