alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
------,--------,---------,---------,--------,--------,--------
-5.000,-0.6259,0.00718,0.00251,-0.0041,0.7454,0.1033
-4.750,-0.5950,0.00704,0.00236,-0.0037,0.7267,0.1134
-4.500,-0.5640,0.00690,0.00222,-0.0032,0.7081,0.1240
-4.250,-0.5329,0.00678,0.00208,-0.0029,0.6891,0.1356
-4.000,-0.5019,0.00666,0.00196,-0.0025,0.6705,0.1479
-3.750,-0.4708,0.00655,0.00185,-0.0022,0.6522,0.1608
-3.500,-0.4396,0.00644,0.00174,-0.0019,0.6341,0.1742
-3.250,-0.4084,0.00634,0.00165,-0.0017,0.6161,0.1880
-3.000,-0.3771,0.00625,0.00156,-0.0014,0.5986,0.2026
-2.750,-0.3458,0.00617,0.00148,-0.0012,0.5809,0.2173
-2.500,-0.3145,0.00609,0.00141,-0.0011,0.5638,0.2329
-2.250,-0.2831,0.00602,0.00134,-0.0009,0.5459,0.2482
-2.000,-0.2518,0.00595,0.00128,-0.0008,0.5292,0.2645
-1.750,-0.2204,0.00590,0.00123,-0.0006,0.5123,0.2807
-1.500,-0.1890,0.00585,0.00119,-0.0005,0.4945,0.2974
-1.250,-0.1576,0.00580,0.00115,-0.0004,0.4783,0.3141
-1.000,-0.1261,0.00577,0.00112,-0.0003,0.4615,0.3301
-0.750,-0.0946,0.00574,0.00110,-0.0002,0.4451,0.3465
-0.500,-0.0630,0.00573,0.00109,-0.0001,0.4283,0.3624
-0.250,-0.0315,0.00571,0.00108,-0.0001,0.4122,0.3790
0.000,0.0000,0.00571,0.00107,-0.0000,0.3956,0.3955
0.250,0.0315,0.00571,0.00108,0.0001,0.3789,0.4119
0.500,0.0630,0.00573,0.00109,0.0001,0.3626,0.4283
0.750,0.0946,0.00574,0.00110,0.0002,0.3465,0.4451
1.000,0.1261,0.00577,0.00112,0.0003,0.3305,0.4617
1.250,0.1575,0.00580,0.00115,0.0004,0.3137,0.4783
1.500,0.1890,0.00584,0.00119,0.0005,0.2973,0.4951
1.750,0.2204,0.00590,0.00123,0.0006,0.2808,0.5120
2.000,0.2517,0.00596,0.00128,0.0008,0.2640,0.5291
2.250,0.2831,0.00602,0.00134,0.0009,0.2486,0.5462
2.500,0.3145,0.00609,0.00141,0.0011,0.2329,0.5640
2.750,0.3458,0.00617,0.00148,0.0012,0.2172,0.5812
3.000,0.3771,0.00625,0.00156,0.0014,0.2024,0.5986
3.250,0.4084,0.00634,0.00165,0.0017,0.1881,0.6162
3.500,0.4396,0.00644,0.00174,0.0019,0.1740,0.6337
3.750,0.4708,0.00655,0.00185,0.0022,0.1606,0.6525
4.000,0.5019,0.00666,0.00196,0.0025,0.1479,0.6706
4.250,0.5330,0.00678,0.00208,0.0029,0.1356,0.6892
4.500,0.5640,0.00690,0.00222,0.0032,0.1241,0.7081
4.750,0.5950,0.00704,0.00236,0.0037,0.1133,0.7266
5.000,0.6260,0.00718,0.00251,0.0041,0.1033,0.7452
5.250,0.6570,0.00732,0.00267,0.0046,0.0950,0.7635
5.500,0.6880,0.00747,0.00283,0.0051,0.0870,0.7814
5.750,0.7192,0.00762,0.00300,0.0056,0.0803,0.7990
6.000,0.7501,0.00778,0.00319,0.0062,0.0737,0.8164
6.250,0.7810,0.00795,0.00338,0.0068,0.0677,0.8331
6.500,0.8117,0.00814,0.00359,0.0075,0.0622,0.8493
6.750,0.8424,0.00833,0.00381,0.0082,0.0572,0.8649
7.000,0.8733,0.00851,0.00402,0.0090,0.0536,0.8797
7.250,0.9038,0.00872,0.00426,0.0098,0.0497,0.8935
7.500,0.9340,0.00895,0.00452,0.0108,0.0458,0.9065
7.750,0.9647,0.00916,0.00476,0.0117,0.0432,0.9185
8.000,0.9947,0.00940,0.00504,0.0128,0.0405,0.9302
8.250,1.0242,0.00965,0.00532,0.0140,0.0380,0.9415
8.500,1.0536,0.00991,0.00561,0.0153,0.0358,0.9512
8.750,1.0825,0.01020,0.00592,0.0167,0.0337,0.9604
9.000,1.1107,0.01048,0.00624,0.0183,0.0320,0.9698
9.250,1.1389,0.01079,0.00658,0.0199,0.0302,0.9776
9.500,1.1676,0.01113,0.00694,0.0214,0.0287,0.9847
9.750,1.2000,0.01148,0.00732,0.0223,0.0273,0.9897
10.000,1.2309,0.01191,0.00777,0.0234,0.0258,0.9942
10.250,1.2671,0.01231,0.00821,0.0235,0.0248,0.9958
10.500,1.3022,0.01279,0.00872,0.0239,0.0235,0.9972
10.750,1.3363,0.01330,0.00927,0.0244,0.0224,0.9987
11.000,1.3705,0.01381,0.00983,0.0250,0.0215,1.0000
11.250,1.3774,0.01417,0.01023,0.0305,0.0209,1.0000
11.500,1.3931,0.01470,0.01081,0.0342,0.0202,1.0000
11.750,1.4125,0.01528,0.01145,0.0371,0.0196,1.0000
12.000,1.4326,0.01592,0.01215,0.0399,0.0191,1.0000
12.250,1.4518,0.01665,0.01294,0.0425,0.0185,1.0000
12.500,1.4698,0.01750,0.01386,0.0452,0.0179,1.0000
12.750,1.4854,0.01854,0.01498,0.0478,0.0174,1.0000
13.000,1.5019,0.01962,0.01613,0.0502,0.0170,1.0000
13.250,1.5168,0.02087,0.01747,0.0524,0.0166,1.0000
13.750,1.5410,0.02402,0.02082,0.0562,0.0159,1.0000
