alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
------,--------,---------,---------,--------,--------,--------
-5.000,-0.5608,0.03451,0.02435,-0.0101,1.0000,0.1148
-4.750,-0.5340,0.03128,0.02056,-0.0093,1.0000,0.1161
-4.500,-0.5066,0.02857,0.01732,-0.0084,1.0000,0.1235
-4.250,-0.4791,0.02618,0.01478,-0.0075,1.0000,0.1370
-4.000,-0.4502,0.02386,0.01238,-0.0064,1.0000,0.1536
-3.750,-0.4224,0.02179,0.01041,-0.0054,1.0000,0.1942
-3.500,-0.3998,0.01874,0.00840,-0.0039,1.0000,0.3200
-3.250,-0.3936,0.01623,0.00860,0.0079,1.0000,0.8465
-3.000,-0.2552,0.01647,0.00734,-0.0093,1.0000,1.0000
-2.750,-0.2362,0.01592,0.00643,-0.0091,1.0000,1.0000
-2.500,-0.2161,0.01550,0.00574,-0.0087,1.0000,1.0000
-2.250,-0.1953,0.01519,0.00517,-0.0082,1.0000,1.0000
-2.000,-0.1742,0.01494,0.00470,-0.0075,1.0000,1.0000
-1.750,-0.1528,0.01474,0.00431,-0.0067,1.0000,1.0000
-1.500,-0.1312,0.01459,0.00396,-0.0058,1.0000,1.0000
-1.250,-0.1094,0.01447,0.00370,-0.0049,1.0000,1.0000
-1.000,-0.0876,0.01438,0.00349,-0.0040,1.0000,1.0000
-0.750,-0.0657,0.01431,0.00334,-0.0030,1.0000,1.0000
-0.500,-0.0439,0.01426,0.00322,-0.0020,1.0000,1.0000
-0.250,-0.0219,0.01423,0.00315,-0.0010,1.0000,1.0000
0.000,-0.0000,0.01422,0.00313,0.0000,1.0000,1.0000
0.250,0.0219,0.01423,0.00315,0.0010,1.0000,1.0000
0.500,0.0438,0.01426,0.00322,0.0020,1.0000,1.0000
0.750,0.0657,0.01431,0.00334,0.0030,1.0000,1.0000
1.000,0.0875,0.01438,0.00349,0.0040,1.0000,1.0000
1.250,0.1094,0.01447,0.00370,0.0049,1.0000,1.0000
1.500,0.1312,0.01459,0.00396,0.0058,1.0000,1.0000
1.750,0.1528,0.01474,0.00431,0.0067,1.0000,1.0000
2.000,0.1742,0.01494,0.00470,0.0075,1.0000,1.0000
2.250,0.1953,0.01518,0.00517,0.0082,1.0000,1.0000
2.500,0.2161,0.01550,0.00573,0.0087,1.0000,1.0000
2.750,0.2362,0.01591,0.00642,0.0091,1.0000,1.0000
3.000,0.2553,0.01647,0.00733,0.0093,1.0000,1.0000
3.250,0.3935,0.01623,0.00860,-0.0079,0.8467,1.0000
3.500,0.3998,0.01874,0.00840,0.0039,0.3201,1.0000
3.750,0.4224,0.02179,0.01041,0.0054,0.1942,1.0000
4.000,0.4502,0.02386,0.01238,0.0064,0.1535,1.0000
4.250,0.4791,0.02618,0.01478,0.0075,0.1370,1.0000
4.500,0.5065,0.02857,0.01732,0.0084,0.1235,1.0000
4.750,0.5340,0.03128,0.02056,0.0093,0.1161,1.0000
5.000,0.5608,0.03451,0.02435,0.0101,0.1148,1.0000
5.250,0.5856,0.03820,0.02868,0.0108,0.1159,1.0000
5.500,0.6079,0.04207,0.03317,0.0111,0.1154,1.0000
5.750,0.6280,0.04646,0.03810,0.0110,0.1173,1.0000
6.000,0.6466,0.05193,0.04420,0.0100,0.1280,1.0000
6.250,0.6663,0.05803,0.05058,0.0090,0.1461,1.0000
