alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
------,--------,---------,---------,--------,--------,--------
-5.000,-0.7725,0.00998,0.00576,-0.0432,0.5956,0.1145
-4.750,-0.7352,0.00964,0.00534,-0.0401,0.5799,0.1223
-4.250,-0.6639,0.00903,0.00461,-0.0337,0.5512,0.1398
-4.000,-0.6330,0.00883,0.00435,-0.0298,0.5371,0.1484
-3.750,-0.5994,0.00864,0.00411,-0.0264,0.5221,0.1579
